code,name
002663,普邦股份
002665,首航高科
002670,国盛金控
002672,东江环保
002673,西部证券
002681,*ST奋达
002690,美亚光电
002699,美盛文化
002701,奥瑞金
002707,众信旅游
002709,天赐材料
002714,牧原股份
002736,国信证券
002739,万达电影
002745,木林森
002797,第一创业
002807,江阴银行
002815,崇达技术
002818,富森美
002831,裕同科技
002839,张家港行
002841,视源股份
300001,特锐德
300002,神州泰岳
300003,乐普医疗
300010,豆神教育
300015,爱尔眼科
300017,网宿科技
300024,机器人
300026,红日药业
300027,华谊兄弟
300032,金龙机电
300033,同花顺
300039,上海凯宝
300043,星辉娱乐
300055,万邦达
300058,蓝色光标
300059,东方财富
300070,碧水源
300072,三聚环保
300088,长信科技
300113,顺网科技
300115,长盈精密
300116,保力新
300122,智飞生物
300124,汇川技术
300133,华策影视
300134,大富科技
300136,信维通信
300144,宋城演艺
300146,汤臣倍健
300147,香雪制药
300159,新研股份
300166,东方国信
300182,捷成股份
300197,铁汉生态
300199,翰宇药业
300202,聚龙股份
300244,迪安诊断
300251,光线传媒
300253,卫宁健康
300257,开山股份
300266,兴源环境
300273,和佳医疗
300274,阳光电源
300287,飞利信
300291,华录百纳
300297,蓝盾股份
300315,掌趣科技
300324,旋极信息
300376,易事特
300383,光环新网
600000,浦发银行
600004,白云机场
600006,东风汽车
600008,首创股份
600009,上海机场
600010,包钢股份
600011,华能国际
600015,华夏银行
600016,民生银行
600017,日照港
600018,上港集团
600019,宝钢股份
600021,上海电力
600022,山东钢铁
600023,浙能电力
600026,中远海能
600028,中国石化
600029,南方航空
600030,中信证券
600031,三一重工
600036,招商银行
600037,歌华有线
600038,中直股份
600039,四川路桥
600048,保利地产
600050,中国联通
600053,九鼎投资
600056,中国医药
600058,五矿发展
600059,古越龙山
600060,海信视像
600061,国投资本
600062,华润双鹤
600064,南京高科
600066,宇通客车
600068,葛洲坝
600073,上海梅林
600074,退市保千
600079,人福医药
600085,同仁堂
600086,退市金钰
600089,特变电工
600094,大名城
600098,广州发展
600100,同方股份
600104,上汽集团
600108,亚盛集团
600109,国金证券
600111,北方稀土
600115,东方航空
600118,中国卫星
600120,浙江东方
600122,*ST宏图
600125,铁龙物流
600126,杭钢股份
600138,中青旅
600141,兴发集团
600143,金发科技
600151,航天机电
600153,建发股份
600155,华创阳安
600157,ST永泰
600158,中体产业
600160,巨化股份
600161,天坛生物
600166,福田汽车
600169,太原重工
600170,上海建工
600171,上海贝岭
600176,中国巨石
600177,雅戈尔
600179,*ST安通
600183,生益科技
600184,光电股份
600187,国中水务
600188,兖州煤业
600195,中牧股份
600196,复星医药
600201,生物股份
600208,新湖中宝
600216,浙江医药
600219,南山铝业
600221,*ST海航
600233,圆通速递
600240,退市华业
600256,广汇能源
600259,广晟有色
600260,凯乐科技
600266,城建发展
600267,海正药业
600270,外运发展
600271,航天信息
600276,恒瑞医药
600277,亿利洁能
600280,*ST中商
600282,南钢股份
600284,浦东建设
600289,*ST信通
600291,西水股份
600292,远达环保
600297,广汇汽车
600298,安琪酵母
600300,维维股份
600307,酒钢宏兴
600309,万华化学
600312,平高电气
600315,上海家化
600316,洪都航空
600317,营口港
600325,华发股份
600329,中新药业
600332,白云山
600335,国机汽车
600338,西藏珠峰
600340,华夏幸福
600346,恒力石化
600348,华阳股份
600352,浙江龙盛
600362,江西铜业
600366,宁波韵升
600369,西南证券
600372,中航电子
600373,中文传媒
600376,首开股份
600380,健康元
600383,金地集团
600388,龙净环保
600390,五矿资本
600392,盛和资源
600393,粤泰股份
600395,盘江股份
600406,国电南瑞
600409,三友化工
600410,华胜天成
600415,小商品城
600416,*ST湘电
600418,江淮汽车
600422,昆药集团
600426,华鲁恒升
600428,中远海特
600435,北方导航
600436,片仔癀
600438,通威股份
600458,时代新材
600460,士兰微
600466,蓝光发展
600478,科力远
600481,双良节能
600482,中国动力
600485,*ST信威
600489,中金黄金
600498,烽火通信
600499,科达制造
600500,中化国际
600503,华丽家族
600511,国药股份
600516,方大炭素
600517,国网英大
600518,ST康美
600519,贵州茅台
600521,华海药业
600522,中天科技
600525,长园集团
600535,天士力
600536,中国软件
600545,卓郎智能
600547,山东黄金
600549,厦门钨业
600557,康缘药业
600563,法拉电子
600565,迪马股份
600566,济川药业
600570,恒生电子
600572,康恩贝
600575,淮河能源
600578,京能电力
600580,卧龙电驱
600582,天地科技
600583,海油工程
600584,长电科技
600585,海螺水泥
600587,新华医疗
600588,用友网络
600594,益佰制药
600597,光明乳业
600598,北大荒
600600,青岛啤酒
600606,绿地控股
600611,大众交通
600614,*ST鹏起
600618,氯碱化工
600623,华谊集团
600628,新世界
600633,浙数文化
600635,大众公用
600637,东方明珠
600639,浦东金桥
600640,号百控股
600642,申能股份
600643,爱建集团
600645,中源协和
600648,外高桥
600649,城投控股
600651,*ST飞乐
600655,豫园股份
600657,信达地产
600660,福耀玻璃
600663,陆家嘴
600664,哈药股份
600673,东阳光
600674,川投能源
600682,南京新百
600685,中船防务
600687,退市刚泰
600688,上海石化
600690,海尔智家
600694,大商股份
600703,三安光电
600704,物产中大
600705,中航资本
600717,天津港
600718,东软集团
600729,重庆百货
600737,中粮糖业
600739,辽宁成大
600741,华域汽车
600743,华远地产
600748,上实发展
600750,江中药业
600751,海航科技
600754,锦江酒店
600755,厦门国贸
600757,长江传媒
600759,洲际油气
600765,中航重机
600770,综艺股份
600773,西藏城投
600776,东方通信
600787,中储股份
600795,国电电力
600801,华新水泥
600804,鹏博士
600808,马钢股份
600811,东方集团
600816,*ST安信
600820,隧道股份
600823,世茂股份
600826,兰生股份
600827,百联股份
600835,上海机电
600837,海通证券
600839,四川长虹
600848,上海临港
600859,王府井
600862,中航高科
600863,内蒙华电
600869,远东股份
600871,石化油服
600872,中炬高新
600874,创业环保
600875,东方电气
600879,航天电子
600880,博瑞传播
600881,亚泰集团
600884,杉杉股份
600885,宏发股份
600886,国投电力
600887,伊利股份
600893,航发动力
600894,广日股份
600895,张江高科
600900,长江电力
600908,无锡银行
600909,华安证券
600917,重庆燃气
600919,江苏银行
600926,杭州银行
600936,广西广电
600939,重庆建工
600958,东方证券
600959,江苏有线
600967,内蒙一机
600970,中材国际
600971,恒源煤电
600977,中国电影
600978,*ST宜生
600993,马应龙
600996,贵广网络
600999,招商证券
601000,唐山港
601001,晋控煤业
601002,晋亿实业
601006,大秦铁路
601009,南京银行
601012,隆基股份
601016,节能风电
601018,宁波港
601020,华钰矿业
601021,春秋航空
601088,中国神华
601099,太平洋
601111,中国国航
601117,中国化学
601118,海南橡胶
601127,小康股份
601128,常熟银行
601155,新城控股
601163,三角轮胎
601166,兴业银行
601168,西部矿业
601169,北京银行
601186,中国铁建
601198,东兴证券
601200,上海环境
601211,国泰君安
601212,白银有色
601216,君正集团
601225,陕西煤业
601228,广州港
601229,上海银行
601231,环旭电子
601233,桐昆股份
601288,农业银行
601311,骆驼股份
601318,中国平安
601328,交通银行
601333,广深铁路
601336,新华保险
601375,中原证券
601377,兴业证券
601390,中国中铁
601398,工商银行
601555,东吴证券
601600,中国铝业
601601,中国太保
601607,上海医药
601608,中信重工
601611,中国核建
601618,中国中冶
601628,中国人寿
601633,长城汽车
601668,中国建筑
601669,中国电建
601678,滨化股份
601688,华泰证券
601689,拓普集团
601699,潞安环能
601717,郑煤机
601718,际华集团
601727,上海电气
601766,中国中车
601777,ST力帆
601788,光大证券
601800,中国交建
601811,新华文轩
601818,光大银行
601857,中国石油
601866,中远海发
601872,招商轮船
601877,正泰电器
601878,浙商证券
601880,辽港股份
601881,中国银河
601888,中国中免
601898,中煤能源
601899,紫金矿业
601901,方正证券
601919,中远海控
601928,凤凰传媒
601933,永辉超市
601939,建设银行
601958,金钼股份
601966,玲珑轮胎
601969,海南矿业
601985,中国核电
601988,中国银行
601989,中国重工
601991,大唐发电
601992,金隅集团
601997,贵阳银行
601998,中信银行
603000,人民网
603001,奥康国际
603019,中科曙光
603025,大豪科技
603077,和邦生物
603160,汇顶科技
603169,兰石重装
603188,ST亚邦
603198,迎驾贡酒
603225,新凤鸣
603228,景旺电子
603328,依顿电子
603355,莱克电气
603369,今世缘
603377,东方时尚
603444,吉比特
603515,欧普照明
603528,多伦科技
603556,海兴电力
603568,伟明环保
603569,长久物流
603589,口子窖
603658,安图生物
603766,隆鑫通用
603799,华友钴业
603806,福斯特
603816,顾家家居
603833,欧派家居
603858,步长制药
603868,飞科电器
603877,太平鸟
603883,老百姓
603888,新华网
603993,洛阳钼业
